movie_id,title,description,release_year,duration,language,country,genre,director,actors
234,Movie 233,"A thrilling adventure of hero number 233, fighting the odds.",1961,164,French,UK,Comedy,Director 493,Actor 942
235,Movie 234,"A thrilling adventure of hero number 234, fighting the odds.",1953,160,Korean,France,Sci-Fi,Director 982,Actor 380
236,Movie 235,"A thrilling adventure of hero number 235, fighting the odds.",1955,90,Japanese,UK,Sci-Fi,Director 804,Actor 174
237,Movie 236,"A thrilling adventure of hero number 236, fighting the odds.",1993,143,Korean,France,Drama,Director 212,Actor 63
238,Movie 237,"A thrilling adventure of hero number 237, fighting the odds.",1963,84,Japanese,India,Horror,Director 657,Actor 571
239,Movie 238,"A thrilling adventure of hero number 238, fighting the odds.",2012,161,French,Japan,Thriller,Director 211,Actor 567
240,Movie 239,"A thrilling adventure of hero number 239, fighting the odds.",1956,148,Hindi,USA,Documentary,Director 792,Actor 394
241,Movie 240,"A thrilling adventure of hero number 240, fighting the odds.",1965,172,English,South Korea,Drama,Director 22,Actor 91
242,Movie 241,"A thrilling adventure of hero number 241, fighting the odds.",1965,159,French,Japan,Thriller,Director 228,Actor 414
243,Movie 242,"A thrilling adventure of hero number 242, fighting the odds.",1952,151,Spanish,Japan,Comedy,Director 580,Actor 874
244,Movie 243,"A thrilling adventure of hero number 243, fighting the odds.",1988,132,English,India,Action,Director 736,Actor 974
245,Movie 244,"A thrilling adventure of hero number 244, fighting the odds.",2011,178,French,USA,Thriller,Director 772,Actor 416
246,Movie 245,"A thrilling adventure of hero number 245, fighting the odds.",2023,80,Spanish,Germany,Horror,Director 482,Actor 511
247,Movie 246,"A thrilling adventure of hero number 246, fighting the odds.",1959,177,Hindi,USA,Action,Director 439,Actor 978
248,Movie 247,"A thrilling adventure of hero number 247, fighting the odds.",1965,179,Korean,France,Thriller,Director 888,Actor 967
249,Movie 248,"A thrilling adventure of hero number 248, fighting the odds.",1972,132,French,Japan,Comedy,Director 33,Actor 447
250,Movie 249,"A thrilling adventure of hero number 249, fighting the odds.",1957,115,French,Japan,Drama,Director 856,Actor 213
251,Movie 250,"A thrilling adventure of hero number 250, fighting the odds.",1975,118,English,USA,Action,Director 795,Actor 155
252,Movie 251,"A thrilling adventure of hero number 251, fighting the odds.",1995,134,English,Japan,Drama,Director 31,Actor 141
253,Movie 252,"A thrilling adventure of hero number 252, fighting the odds.",2000,123,Spanish,Japan,Sci-Fi,Director 189,Actor 207
254,Movie 253,"A thrilling adventure of hero number 253, fighting the odds.",1991,174,English,Japan,Comedy,Director 282,Actor 485
255,Movie 254,"A thrilling adventure of hero number 254, fighting the odds.",2001,160,Korean,UK,Documentary,Director 206,Actor 10
256,Movie 255,"A thrilling adventure of hero number 255, fighting the odds.",1980,175,Korean,Germany,Romance,Director 303,Actor 419
257,Movie 256,"A thrilling adventure of hero number 256, fighting the odds.",1958,118,French,India,Documentary,Director 468,Actor 699
258,Movie 257,"A thrilling adventure of hero number 257, fighting the odds.",1958,149,Japanese,UK,Comedy,Director 749,Actor 661
259,Movie 258,"A thrilling adventure of hero number 258, fighting the odds.",2004,152,Japanese,South Korea,Action,Director 11,Actor 507
260,Movie 259,"A thrilling adventure of hero number 259, fighting the odds.",2005,140,Japanese,UK,Comedy,Director 668,Actor 296
261,Movie 260,"A thrilling adventure of hero number 260, fighting the odds.",1954,130,English,India,Sci-Fi,Director 248,Actor 906
262,Movie 261,"A thrilling adventure of hero number 261, fighting the odds.",1988,160,English,India,Horror,Director 937,Actor 575
263,Movie 262,"A thrilling adventure of hero number 262, fighting the odds.",1955,177,Spanish,USA,Action,Director 464,Actor 504
264,Movie 263,"A thrilling adventure of hero number 263, fighting the odds.",1983,109,Japanese,Germany,Action,Director 640,Actor 687
265,Movie 264,"A thrilling adventure of hero number 264, fighting the odds.",1966,152,Japanese,France,Horror,Director 790,Actor 388
266,Movie 265,"A thrilling adventure of hero number 265, fighting the odds.",2003,154,Spanish,South Korea,Thriller,Director 341,Actor 504
267,Movie 266,"A thrilling adventure of hero number 266, fighting the odds.",1965,98,Hindi,USA,Comedy,Director 488,Actor 54
268,Movie 267,"A thrilling adventure of hero number 267, fighting the odds.",2014,100,Hindi,USA,Documentary,Director 243,Actor 145
269,Movie 268,"A thrilling adventure of hero number 268, fighting the odds.",1960,90,Japanese,South Korea,Documentary,Director 724,Actor 699
270,Movie 269,"A thrilling adventure of hero number 269, fighting the odds.",1994,128,Japanese,Japan,Romance,Director 462,Actor 835
271,Movie 270,"A thrilling adventure of hero number 270, fighting the odds.",1998,121,Spanish,UK,Horror,Director 697,Actor 869
272,Movie 271,"A thrilling adventure of hero number 271, fighting the odds.",1965,152,Spanish,USA,Documentary,Director 150,Actor 419
273,Movie 272,"A thrilling adventure of hero number 272, fighting the odds.",1993,139,Spanish,France,Comedy,Director 190,Actor 597
274,Movie 273,"A thrilling adventure of hero number 273, fighting the odds.",1975,105,Hindi,Japan,Sci-Fi,Director 232,Actor 299
275,Movie 274,"A thrilling adventure of hero number 274, fighting the odds.",2002,92,French,France,Documentary,Director 462,Actor 262
276,Movie 275,"A thrilling adventure of hero number 275, fighting the odds.",2025,134,Korean,Japan,Comedy,Director 321,Actor 302
277,Movie 276,"A thrilling adventure of hero number 276, fighting the odds.",1969,151,Spanish,Japan,Horror,Director 676,Actor 423
278,Movie 277,"A thrilling adventure of hero number 277, fighting the odds.",1969,96,Japanese,India,Horror,Director 185,Actor 359
279,Movie 278,"A thrilling adventure of hero number 278, fighting the odds.",2013,102,French,France,Thriller,Director 625,Actor 559
280,Movie 279,"A thrilling adventure of hero number 279, fighting the odds.",1989,171,Spanish,USA,Horror,Director 698,Actor 418
281,Movie 280,"A thrilling adventure of hero number 280, fighting the odds.",1970,122,Spanish,India,Horror,Director 377,Actor 704
282,Movie 281,"A thrilling adventure of hero number 281, fighting the odds.",2013,107,French,USA,Romance,Director 892,Actor 304
283,Movie 282,"A thrilling adventure of hero number 282, fighting the odds.",1967,92,Hindi,UK,Drama,Director 440,Actor 710
284,Movie 283,"A thrilling adventure of hero number 283, fighting the odds.",1984,178,Spanish,UK,Action,Director 315,Actor 644
285,Movie 284,"A thrilling adventure of hero number 284, fighting the odds.",2002,126,French,France,Drama,Director 692,Actor 700
286,Movie 285,"A thrilling adventure of hero number 285, fighting the odds.",1986,86,French,UK,Thriller,Director 468,Actor 231
287,Movie 286,"A thrilling adventure of hero number 286, fighting the odds.",2014,163,Korean,UK,Thriller,Director 131,Actor 588
288,Movie 287,"A thrilling adventure of hero number 287, fighting the odds.",1973,140,Japanese,USA,Drama,Director 702,Actor 132
289,Movie 288,"A thrilling adventure of hero number 288, fighting the odds.",2009,161,Spanish,USA,Thriller,Director 561,Actor 545
290,Movie 289,"A thrilling adventure of hero number 289, fighting the odds.",1959,122,Spanish,Japan,Sci-Fi,Director 758,Actor 639
291,Movie 290,"A thrilling adventure of hero number 290, fighting the odds.",1956,143,English,France,Romance,Director 295,Actor 375
292,Movie 291,"A thrilling adventure of hero number 291, fighting the odds.",1986,137,Spanish,France,Horror,Director 277,Actor 430
293,Movie 292,"A thrilling adventure of hero number 292, fighting the odds.",1983,107,English,USA,Sci-Fi,Director 737,Actor 876
294,Movie 293,"A thrilling adventure of hero number 293, fighting the odds.",2007,99,Korean,South Korea,Drama,Director 719,Actor 714
295,Movie 294,"A thrilling adventure of hero number 294, fighting the odds.",1992,93,Spanish,India,Drama,Director 580,Actor 895
296,Movie 295,"A thrilling adventure of hero number 295, fighting the odds.",1963,151,Japanese,South Korea,Thriller,Director 197,Actor 951
297,Movie 296,"A thrilling adventure of hero number 296, fighting the odds.",1996,97,English,UK,Sci-Fi,Director 148,Actor 79
298,Movie 297,"A thrilling adventure of hero number 297, fighting the odds.",1959,84,Hindi,France,Horror,Director 512,Actor 509
299,Movie 298,"A thrilling adventure of hero number 298, fighting the odds.",1980,97,French,South Korea,Thriller,Director 643,Actor 658
300,Movie 299,"A thrilling adventure of hero number 299, fighting the odds.",2022,91,Hindi,Germany,Action,Director 379,Actor 585
301,Movie 300,"A thrilling adventure of hero number 300, fighting the odds.",2005,112,Korean,France,Action,Director 536,Actor 368
302,Movie 301,"A thrilling adventure of hero number 301, fighting the odds.",1983,111,Hindi,USA,Romance,Director 799,Actor 319
303,Movie 302,"A thrilling adventure of hero number 302, fighting the odds.",2011,98,Spanish,Germany,Thriller,Director 889,Actor 112
304,Movie 303,"A thrilling adventure of hero number 303, fighting the odds.",2016,138,Japanese,Japan,Action,Director 614,Actor 583
305,Movie 304,"A thrilling adventure of hero number 304, fighting the odds.",1950,123,Spanish,France,Romance,Director 778,Actor 233
306,Movie 305,"A thrilling adventure of hero number 305, fighting the odds.",2023,108,Hindi,UK,Thriller,Director 894,Actor 412
307,Movie 306,"A thrilling adventure of hero number 306, fighting the odds.",2024,104,Spanish,Japan,Comedy,Director 911,Actor 909
308,Movie 307,"A thrilling adventure of hero number 307, fighting the odds.",1963,172,Hindi,Japan,Action,Director 289,Actor 884
309,Movie 308,"A thrilling adventure of hero number 308, fighting the odds.",1978,116,Japanese,Japan,Comedy,Director 513,Actor 189
310,Movie 309,"A thrilling adventure of hero number 309, fighting the odds.",1994,161,English,USA,Comedy,Director 290,Actor 857
311,Movie 310,"A thrilling adventure of hero number 310, fighting the odds.",1950,141,English,Japan,Sci-Fi,Director 44,Actor 880
312,Movie 311,"A thrilling adventure of hero number 311, fighting the odds.",1955,124,Korean,Japan,Thriller,Director 265,Actor 346
313,Movie 312,"A thrilling adventure of hero number 312, fighting the odds.",1984,127,English,France,Drama,Director 615,Actor 971
314,Movie 313,"A thrilling adventure of hero number 313, fighting the odds.",1961,123,Japanese,Japan,Romance,Director 888,Actor 740
315,Movie 314,"A thrilling adventure of hero number 314, fighting the odds.",1954,138,Hindi,Germany,Documentary,Director 486,Actor 379
316,Movie 315,"A thrilling adventure of hero number 315, fighting the odds.",1999,106,Korean,UK,Thriller,Director 117,Actor 638
317,Movie 316,"A thrilling adventure of hero number 316, fighting the odds.",1960,82,Korean,France,Thriller,Director 381,Actor 342
318,Movie 317,"A thrilling adventure of hero number 317, fighting the odds.",2011,102,French,UK,Drama,Director 131,Actor 379
319,Movie 318,"A thrilling adventure of hero number 318, fighting the odds.",2014,86,Japanese,Germany,Drama,Director 341,Actor 768
320,Movie 319,"A thrilling adventure of hero number 319, fighting the odds.",1957,82,English,USA,Documentary,Director 374,Actor 543
321,Movie 320,"A thrilling adventure of hero number 320, fighting the odds.",1957,161,English,USA,Documentary,Director 709,Actor 869
322,Movie 321,"A thrilling adventure of hero number 321, fighting the odds.",2000,96,English,USA,Documentary,Director 92,Actor 549
323,Movie 322,"A thrilling adventure of hero number 322, fighting the odds.",1984,132,French,USA,Action,Director 777,Actor 599
324,Movie 323,"A thrilling adventure of hero number 323, fighting the odds.",1970,179,English,India,Comedy,Director 429,Actor 270
325,Movie 324,"A thrilling adventure of hero number 324, fighting the odds.",1999,161,Spanish,Germany,Action,Director 727,Actor 330
326,Movie 325,"A thrilling adventure of hero number 325, fighting the odds.",1984,173,Korean,Germany,Horror,Director 900,Actor 978
327,Movie 326,"A thrilling adventure of hero number 326, fighting the odds.",1973,103,English,Germany,Thriller,Director 26,Actor 710
328,Movie 327,"A thrilling adventure of hero number 327, fighting the odds.",1989,177,Korean,UK,Horror,Director 855,Actor 859
329,Movie 328,"A thrilling adventure of hero number 328, fighting the odds.",1950,157,Spanish,UK,Romance,Director 870,Actor 639
330,Movie 329,"A thrilling adventure of hero number 329, fighting the odds.",2007,107,English,France,Documentary,Director 241,Actor 961
331,Movie 330,"A thrilling adventure of hero number 330, fighting the odds.",2016,178,Spanish,UK,Comedy,Director 359,Actor 88
332,Movie 331,"A thrilling adventure of hero number 331, fighting the odds.",2023,122,French,UK,Drama,Director 196,Actor 928
333,Movie 332,"A thrilling adventure of hero number 332, fighting the odds.",2020,168,English,South Korea,Action,Director 91,Actor 670
334,Movie 333,"A thrilling adventure of hero number 333, fighting the odds.",1990,155,Japanese,India,Horror,Director 411,Actor 35
335,Movie 334,"A thrilling adventure of hero number 334, fighting the odds.",2000,100,Hindi,Germany,Horror,Director 713,Actor 722
336,Movie 335,"A thrilling adventure of hero number 335, fighting the odds.",1960,102,English,India,Documentary,Director 917,Actor 176
337,Movie 336,"A thrilling adventure of hero number 336, fighting the odds.",2019,131,English,Germany,Action,Director 901,Actor 525
338,Movie 337,"A thrilling adventure of hero number 337, fighting the odds.",2006,126,Korean,Germany,Horror,Director 144,Actor 68
339,Movie 338,"A thrilling adventure of hero number 338, fighting the odds.",2025,94,Korean,USA,Action,Director 597,Actor 429
340,Movie 339,"A thrilling adventure of hero number 339, fighting the odds.",1972,172,Japanese,UK,Sci-Fi,Director 809,Actor 390
341,Movie 340,"A thrilling adventure of hero number 340, fighting the odds.",1956,95,Korean,UK,Documentary,Director 668,Actor 794
342,Movie 341,"A thrilling adventure of hero number 341, fighting the odds.",1985,102,Spanish,Japan,Documentary,Director 746,Actor 27
343,Movie 342,"A thrilling adventure of hero number 342, fighting the odds.",1958,129,Spanish,France,Thriller,Director 95,Actor 253
344,Movie 343,"A thrilling adventure of hero number 343, fighting the odds.",2008,89,French,USA,Romance,Director 603,Actor 80
345,Movie 344,"A thrilling adventure of hero number 344, fighting the odds.",1967,158,Japanese,UK,Documentary,Director 784,Actor 563
